x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.7236567735671997,0.7192833423614502,0.672701895236969,0.7063568830490112,0.6178848743438721,0.6637015342712402,0.5760130286216736,0.6368521451950073,0.5425564646720886,0.6280755400657654,0.6572387218475342,0.5632584691047668,0.6479346752166748,0.48560476303100586,0.644096314907074,0.43700510263442993,0.6407818794250488,0.39624524116516113,0.6909758448600769,0.5578800439834595,0.6827577948570251,0.5411009192466736,0.6873812079429626,0.6012914180755615,0.6928722262382507,0.6416316628456116,0.7237902879714966,0.5628423690795898,0.7139376997947693,0.5575389266014099,0.7139983773231506,0.61424320936203,0.7156620025634766,0.6471032500267029,0.756165623664856,0.5742113590240479,0.745145320892334,0.5584166646003723,0.7375522255897522,0.5992921590805054,0.7348302006721497,0.6242760419845581,L
0.7208576798439026,0.7151296138763428,0.6697365045547485,0.7020080089569092,0.6150242686271667,0.6590413451194763,0.5736284255981445,0.6323447227478027,0.5398690700531006,0.6232448816299438,0.6540336608886719,0.5593551397323608,0.6444199681282043,0.4816635549068451,0.6400246620178223,0.4330999255180359,0.636260986328125,0.392378568649292,0.6878214478492737,0.5546488165855408,0.6793096661567688,0.536644697189331,0.6839109063148499,0.5968354940414429,0.689728319644928,0.6373550295829773,0.720706045627594,0.5602580904960632,0.7103105783462524,0.5534460544586182,0.7103331089019775,0.6103906035423279,0.7124140858650208,0.6435533761978149,0.7532427906990051,0.5725197196006775,0.7413777709007263,0.5558655261993408,0.7336941957473755,0.5966989994049072,0.7314877510070801,0.6218151450157166,L
0.7091672420501709,0.7169498205184937,0.6579610705375671,0.7001880407333374,0.6045520305633545,0.6515077948570251,0.5646021366119385,0.6209871768951416,0.5318831205368042,0.6097990274429321,0.6491758823394775,0.5555367469787598,0.6425731778144836,0.47648516297340393,0.6401574611663818,0.42734187841415405,0.6379960775375366,0.3865848779678345,0.6826457381248474,0.5541655421257019,0.6735959649085999,0.5324198007583618,0.6748837828636169,0.5933343172073364,0.6789489388465881,0.6345656514167786,0.7150349020957947,0.5629132390022278,0.704153835773468,0.5534245371818542,0.7013574838638306,0.6098403930664062,0.701942503452301,0.642090916633606,0.7470602989196777,0.5780742168426514,0.7357064485549927,0.5596054792404175,0.726065993309021,0.5989594459533691,0.7227897644042969,0.622840166091919,L
0.704673707485199,0.7208343744277954,0.6535375118255615,0.7006409168243408,0.6014730930328369,0.6501389741897583,0.5625107288360596,0.6182668805122375,0.5302313566207886,0.6060470938682556,0.6491748094558716,0.5570017099380493,0.6435993313789368,0.47689226269721985,0.6421095728874207,0.428117960691452,0.6407096982002258,0.3873664140701294,0.682065486907959,0.5571890473365784,0.6730882525444031,0.5337351560592651,0.6731870770454407,0.5934371948242188,0.6762629747390747,0.6358134150505066,0.7138040065765381,0.56670743227005,0.7025196552276611,0.555443525314331,0.6987423896789551,0.6116621494293213,0.6988154053688049,0.6456770896911621,0.7453761100769043,0.5823369026184082,0.7338445782661438,0.5622506737709045,0.7229744791984558,0.6012055277824402,0.7189012765884399,0.6267547607421875,L
0.7013822197914124,0.7245174050331116,0.6497656106948853,0.7037342190742493,0.5981926918029785,0.6518988013267517,0.5592308640480042,0.6187658905982971,0.5272772908210754,0.6044749617576599,0.6473920941352844,0.5572136044502258,0.6426811218261719,0.47748950123786926,0.6421824097633362,0.428188681602478,0.6415291428565979,0.38778460025787354,0.6803609728813171,0.557741641998291,0.6691986918449402,0.5352689027786255,0.6685399413108826,0.5956085324287415,0.6716393232345581,0.6383613348007202,0.7122516632080078,0.5683724880218506,0.6990562081336975,0.5575850009918213,0.6944626569747925,0.6140444874763489,0.6944509744644165,0.6487236618995667,0.7441211938858032,0.5855470895767212,0.7315394878387451,0.5662763714790344,0.7192966938018799,0.6047521829605103,0.7143083810806274,0.6304027438163757,L
0.69232577085495,0.7304509282112122,0.6408288478851318,0.7079595327377319,0.5903130173683167,0.6551308631896973,0.5521981120109558,0.6210774779319763,0.5210210680961609,0.6065658926963806,0.641089677810669,0.5622806549072266,0.6373019814491272,0.48334893584251404,0.6367277503013611,0.4346441626548767,0.6362946033477783,0.39351770281791687,0.6744462251663208,0.562595784664154,0.6623852252960205,0.5392301678657532,0.6610196828842163,0.6010812520980835,0.6645423173904419,0.6441479921340942,0.7064001560211182,0.5742117166519165,0.6922266483306885,0.5631207823753357,0.6868956685066223,0.6202475428581238,0.6873948574066162,0.6547926068305969,0.7380452156066895,0.5929476022720337,0.7242936491966248,0.5731105208396912,0.7121127247810364,0.6120455861091614,0.7086162567138672,0.6377525329589844,L
0.6897040605545044,0.7313775420188904,0.6374877095222473,0.7094314694404602,0.586695671081543,0.6573278903961182,0.5489767789840698,0.6227238774299622,0.5173496007919312,0.6084958910942078,0.6381282806396484,0.5651336312294006,0.6327817440032959,0.48524075746536255,0.6320204138755798,0.4363548755645752,0.6316654682159424,0.3949281573295593,0.6712110042572021,0.5651870965957642,0.6578943729400635,0.541309654712677,0.6571555137634277,0.60166335105896,0.6612290740013123,0.6454810500144958,0.7028690576553345,0.5759406089782715,0.6876711845397949,0.5641972422599792,0.6834126114845276,0.621025800704956,0.6845715045928955,0.6570637822151184,0.7346073389053345,0.5934144854545593,0.7195054292678833,0.5729511380195618,0.7077534198760986,0.6121919751167297,0.7045720219612122,0.639492928981781,L
0.6894369125366211,0.7311893701553345,0.6380969882011414,0.7096918225288391,0.5870265364646912,0.6577358245849609,0.5496544241905212,0.624416708946228,0.5188452005386353,0.608194887638092,0.638378381729126,0.5641527771949768,0.6329320073127747,0.4826212227344513,0.6318085789680481,0.4334737956523895,0.6310524940490723,0.3924579620361328,0.671244740486145,0.5654115676879883,0.6570728421211243,0.540701150894165,0.6559138298034668,0.6008989214897156,0.6598464846611023,0.6451628804206848,0.7026259303092957,0.5762581825256348,0.6866306066513062,0.5642048120498657,0.6825531125068665,0.6218791007995605,0.683740496635437,0.6578633785247803,0.7342137098312378,0.5930766463279724,0.7181776762008667,0.5733875036239624,0.7070499062538147,0.6130769848823547,0.7044215798377991,0.6397762298583984,L
0.6856881976127625,0.7317591905593872,0.6327987313270569,0.7120276689529419,0.5801074504852295,0.6638482213020325,0.5405101776123047,0.6329730749130249,0.5081052780151367,0.620491087436676,0.6284093260765076,0.5682549476623535,0.6201099157333374,0.48727208375930786,0.617892861366272,0.43673181533813477,0.616284966468811,0.3941943049430847,0.6619246006011963,0.5652782320976257,0.6468031406402588,0.5435687303543091,0.647922158241272,0.6056191921234131,0.6540987491607666,0.6495493650436401,0.6941458582878113,0.5737470984458923,0.6776050925254822,0.5664834380149841,0.6750521659851074,0.6245784759521484,0.6779311299324036,0.6601585149765015,0.726281464099884,0.5890991687774658,0.7094876170158386,0.5741252303123474,0.6994454264640808,0.6156414747238159,0.6984845399856567,0.6425186395645142,L
0.6843405365943909,0.7325674295425415,0.6310408115386963,0.7148082256317139,0.5769867300987244,0.666509211063385,0.5375299453735352,0.636796772480011,0.5051597356796265,0.6276376843452454,0.6231020092964172,0.5690650939941406,0.6126289367675781,0.4893370270729065,0.6088799834251404,0.4393088221549988,0.6056995391845703,0.3972484767436981,0.6568179130554199,0.5645123720169067,0.6403926610946655,0.5448662042617798,0.6434395909309387,0.6065670251846313,0.6507669687271118,0.6503503322601318,0.6896148920059204,0.5716584324836731,0.6715836524963379,0.5664356350898743,0.6708908081054688,0.6244305372238159,0.6747268438339233,0.6606203317642212,0.7226458787918091,0.5862588286399841,0.7041629552841187,0.5724472999572754,0.6950499415397644,0.61412113904953,0.6944336295127869,0.6419760584831238,L
